PEITSCH_CODE,ALL_ORDER,A_ORDER,B_ORDER,C_ORDER,D_ORDER,ALL_UNORDER,A_UNORDER,B_UNORDER,C_UNORDER,D_UNORDER
1873,95.95343768773722,100,100.0,84.0,97.77142857142857,95.41781414148565,100,100.0,84.0,97.77142857142857
2445,90.96480310021198,93.93939393939394,100,88.47944000677195,81.81818181818183,89.7827258354062,93.93939393939394,100,86.62723336405148,81.81818181818181
2349,88.39409858765637,100,84.0,89.21525129729116,93.93939393939394,86.63312922921124,100,84.0,87.43139970951799,87.87878787878788
2443,92.98536837277898,88.7218045112782,100,92.26417493007881,100.0,91.60376024371921,85.06265664160401,100,89.42601067887108,100.0
3145,92.19838978123146,98.03921568627452,91.1111111111111,86.83521018446757,93.62310187232788,91.47936153157114,98.03921568627452,91.11111111111113,85.15468612299114,92.67072091994692
1141,89.5542619512814,100,89.42535557997566,90.0,100,88.41762017116136,100,88.26593529012057,90.0,100
1685,93.05182019395194,100,95.83333333333333,89.58583436584657,91.08882366343668,92.14236226787759,100,95.83333333333333,86.94804849190355,89.59387416848718
2867,92.997408655218,97.77777777777777,100,89.01066459251578,89.72922502334268,92.50805228017968,97.77777777777777,100,88.4392360210872,89.72922502334268
2595,90.21443194858857,95.01584834918168,83.40691192865106,100,87.44172494172494,88.65731624601099,95.01584834918168,83.40691192865106,100,84.53768453768454
1449,91.81450505375669,100,91.07997265892003,92.50908684905879,89.69752813406063,90.70424426435528,100,89.32558669400775,90.91558219711094,87.73674382033515
2205,93.89220038546527,98.55072463768117,94.87179487179488,92.22222222222223,96.07843137254902,93.29509913949016,97.10144927536231,94.87179487179488,90.55555555555556,92.15686274509805
2609,92.5673823182963,100.0,100.0,90.51784222040062,90.9090909090909,91.58539639973607,100.0,100.0,87.63186153441991,90.9090909090909
1243,92.96270678105313,96.2962962962963,100,91.80512134923899,93.06280193236715,91.88777040374318,96.2962962962963,100,90.55512134923899,93.06280193236715
883,92.54539634478128,92.59579926246592,100,93.4753086419753,100,91.27735882674376,92.59579926246592,100,93.4753086419753,100
6417,92.45818123578528,94.52861952861953,100,90.1350010498556,93.31797235023042,91.15364318078747,94.52861952861953,100,86.5966174625889,93.31797235023042
1579,89.69543729989988,100,95.6989247311828,89.30324181282037,83.16782185822434,88.34745003110837,100,91.39784946236558,88.16126650417837,82.56176125216373
6449,92.89517500090307,85.18518518518519,100,91.63109392555397,100.0,91.09621258163703,85.18518518518519,100,89.60483255251839,100.0
487,91.9430242109499,93.33333333333333,94.73426573426573,90.53509378312681,93.61111111111113,90.92691948672866,86.66666666666667,94.73426573426573,88.50778626226355,93.61111111111113
491,91.71162418910956,92.22222222222221,100,100,92.58575498575497,90.67863906723557,92.22222222222221,100,100,91.02678062678062
1827,91.81439295081077,100,96.66666666666667,94.89177489177489,89.00499245326831,90.81175939759731,100,96.66666666666667,94.89177489177489,87.855567165912
719,92.34832776969205,95.46140350877192,100,88.76811594202898,93.75,90.92989743459505,95.46140350877192,100,82.51811594202898,93.75
881,91.79165070251916,98.66666666666667,100,90.07521450974536,88.18652022212395,89.89909481052582,98.66666666666667,100,88.36773151654809,88.18652022212395
1745,92.04598083559726,97.05128205128206,80.4171988080034,91.36013936386068,94.44444444444446,90.96692363376813,97.05128205128206,76.7134951042997,89.70532182234365,94.44444444444446
2697,91.00419189497113,98.66666666666667,91.64388243335611,90.69720204312009,100,89.84918953499995,98.66666666666667,90.45340624287992,89.3987031289129,100
2227,93.4771474730758,91.54589371980677,100,92.4180889353303,96.51658589857348,92.43825809140782,91.54589371980677,100,90.98769302217579,95.60955642011542
477,95.01887285223376,97.53086419753087,100,89.7609710550887,100.0,94.38137589894733,97.53086419753087,100,87.50700280112044,100.0
